EQUIPO_LOCAL;EQUIPO_VISITANTE;GOLES_LOCAL;GOLES_VISITANTE;Estadio;idJor;idPar;
Éibar;Logroñés;2;2;Municipal de Ipurúa;1998282;19735;
Éibar;Logroñés;2;5;Municipal de Ipurúa;1999192;20482;
Éibar;Lorca;0;3;Municipal de Ipurúa;2005182;25523;
Éibar;Lugo;1;0;Municipal de Ipurúa;2013412;32530;
Éibar;Lugo;2;1;Municipal de Ipurúa;1992032;14629;
Éibar;Málaga (C.D.);1;0;Municipal de Ipurúa;1990192;13261;
Éibar;Málaga (C.D.);1;0;Municipal de Ipurúa;1991032;13865;
Éibar;Málaga B;0;0;Municipal de Ipurúa;2004232;24736;
Éibar;Málaga B;1;1;Municipal de Ipurúa;2005272;25622;
Éibar;Málaga B;3;3;Municipal de Ipurúa;2003402;24081;
Éibar;Málaga;0;0;Municipal de Ipurúa;1998222;19669;
Éibar;Málaga;1;0;Municipal de Ipurúa;2014301;32847;
Éibar;Málaga;1;1;Municipal de Ipurúa;2007262;27295;
Éibar;Málaga;1;2;Municipal de Ipurúa;2015221;33614;
Éibar;Mallorca B;0;1;Municipal de Ipurúa;1998042;19471;
Éibar;Mallorca;0;1;Municipal de Ipurúa;1988302;11843;
Éibar;Mallorca;0;1;Municipal de Ipurúa;1992212;14809;
Éibar;Mallorca;0;1;Municipal de Ipurúa;1995152;17123;
Éibar;Mallorca;0;1;Municipal de Ipurúa;2013162;32255;
Éibar;Mallorca;1;0;Municipal de Ipurúa;1994372;16497;
Éibar;Mallorca;1;2;Municipal de Ipurúa;1996252;18069;
Éibar;Mallorca;2;1;Municipal de Ipurúa;1993312;15673;
Éibar;Marbella;0;0;Municipal de Ipurúa;1994092;16217;
Éibar;Marbella;0;1;Municipal de Ipurúa;1992142;14739;
Éibar;Marbella;1;0;Municipal de Ipurúa;1993332;15693;
Éibar;Marbella;1;0;Municipal de Ipurúa;1995222;17193;
Éibar;Mérida;0;0;Municipal de Ipurúa;1991212;14045;
Éibar;Mérida;0;0;Municipal de Ipurúa;1999332;20636;
Éibar;Mérida;0;1;Municipal de Ipurúa;1993232;15593;
Éibar;Mérida;0;1;Municipal de Ipurúa;1994352;16477;
Éibar;Mérida;1;0;Municipal de Ipurúa;1998142;19581;
Éibar;Mérida;1;2;Municipal de Ipurúa;1992092;14689;
Éibar;Mérida;2;2;Municipal de Ipurúa;1996142;17959;
Éibar;Mirandés;1;0;Municipal de Ipurúa;2013102;32189;
Éibar;Mollerussa;2;1;Municipal de Ipurúa;1988012;11553;
Éibar;Murcia;0;0;Municipal de Ipurúa;1991172;14005;
Éibar;Murcia;0;0;Municipal de Ipurúa;2005232;25578;
Éibar;Murcia;0;0;Municipal de Ipurúa;2013062;32145;
Éibar;Murcia;0;1;Municipal de Ipurúa;2000192;21324;
Éibar;Murcia;0;1;Municipal de Ipurúa;2001222;22199;
Éibar;Murcia;0;2;Municipal de Ipurúa;1989242;12547;
Éibar;Murcia;1;0;Municipal de Ipurúa;1990272;13341;
Éibar;Murcia;1;0;Municipal de Ipurúa;1993072;15433;
Éibar;Murcia;1;0;Municipal de Ipurúa;2004402;24923;
Éibar;Murcia;1;1;Municipal de Ipurúa;2002052;22854;
Éibar;Murcia;3;1;Municipal de Ipurúa;2008142;28005;
Éibar;Numancia;1;0;Municipal de Ipurúa;1997102;18691;
Éibar;Numancia;1;0;Municipal de Ipurúa;2007412;27460;
Éibar;Numancia;1;1;Municipal de Ipurúa;2003132;23784;
Éibar;Numancia;1;2;Municipal de Ipurúa;1998302;19757;
Éibar;Numancia;1;2;Municipal de Ipurúa;2002162;22975;
Éibar;Numancia;1;2;Municipal de Ipurúa;2005312;25666;
Éibar;Numancia;1;2;Municipal de Ipurúa;2013212;32310;
Éibar;Numancia;2;0;Municipal de Ipurúa;2001392;22386;
Éibar;Orihuela;1;1;Municipal de Ipurúa;1990372;13441;
Éibar;Osasuna;0;1;Municipal de Ipurúa;1997042;18625;
Éibar;Osasuna;0;2;Municipal de Ipurúa;1995192;17163;
Éibar;Osasuna;1;1;Municipal de Ipurúa;1994332;16457;
Éibar;Osasuna;1;1;Municipal de Ipurúa;1996382;18199;
Éibar;Osasuna;2;0;Municipal de Ipurúa;1998382;19845;
Éibar;Osasuna;4;1;Municipal de Ipurúa;1999152;20438;
Éibar;Ourense;1;0;Municipal de Ipurúa;1994192;16317;
Éibar;Ourense;2;0;Municipal de Ipurúa;1996162;17979;
Éibar;Ourense;2;1;Municipal de Ipurúa;1998122;19559;
Éibar;Ourense;3;0;Municipal de Ipurúa;1997132;18724;
Éibar;Oviedo;1;1;Municipal de Ipurúa;2001262;22243;
Éibar;Oviedo;2;1;Municipal de Ipurúa;2002092;22898;
Éibar;Palamós;1;0;Municipal de Ipurúa;1990052;13121;
Éibar;Palamós;1;1;Municipal de Ipurúa;1989082;12387;
Éibar;Palamós;1;1;Municipal de Ipurúa;1994292;16417;
Éibar;Palamós;2;0;Municipal de Ipurúa;1991272;14105;
Éibar;Palamós;2;0;Municipal de Ipurúa;1993012;15373;
Éibar;Palamós;2;1;Municipal de Ipurúa;1992252;14849;
Éibar;Ponferradina;0;0;Municipal de Ipurúa;2013382;32497;
Éibar;Pontevedra;1;2;Municipal de Ipurúa;2004312;24824;
Éibar;Rac. Santander;0;1;Municipal de Ipurúa;1991192;14025;
Éibar;Rac. Santander;0;1;Municipal de Ipurúa;1992322;14919;
Éibar;Rac. Santander;0;2;Municipal de Ipurúa;1989022;12327;
Éibar;Rac. Santander;2;2;Municipal de Ipurúa;1988062;11603;
Éibar;Rac. Santander;2;2;Municipal de Ipurúa;2001282;22265;
Éibar;Rayo Vallecano;0;0;Municipal de Ipurúa;1991332;14165;
Éibar;Rayo Vallecano;0;1;Municipal de Ipurúa;1994312;16437;
Éibar;Rayo Vallecano;0;1;Municipal de Ipurúa;1997062;18647;
Éibar;Rayo Vallecano;0;1;Municipal de Ipurúa;2008302;28181;
Éibar;Rayo Vallecano;1;0;Municipal de Ipurúa;2015101;33495;
Éibar;Rayo Vallecano;1;1;Municipal de Ipurúa;1990292;13361;
Éibar;Rayo Vallecano;1;2;Municipal de Ipurúa;1998062;19493;
Éibar;Rayo Vallecano;1;2;Municipal de Ipurúa;2014291;32837;
Éibar;Rayo Vallecano;2;0;Municipal de Ipurúa;1988042;11583;
Éibar;Rayo Vallecano;5;0;Municipal de Ipurúa;2003312;23982;
Éibar;Real Madrid B;0;0;Municipal de Ipurúa;1993152;15513;
Éibar;Real Madrid B;0;0;Municipal de Ipurúa;1994022;16147;
Éibar;Real Madrid B;1;0;Municipal de Ipurúa;1991132;13965;
Éibar;Real Madrid B;1;1;Municipal de Ipurúa;1988322;11863;
Éibar;Real Madrid B;1;1;Municipal de Ipurúa;1996282;18099;
Éibar;Real Madrid B;1;3;Municipal de Ipurúa;2005072;25402;
Éibar;Real Madrid B;2;0;Municipal de Ipurúa;1989152;12457;
Éibar;Real Madrid B;2;1;Municipal de Ipurúa;1992302;14899;
Éibar;Real Madrid B;2;1;Municipal de Ipurúa;1995142;17113;
Éibar;Real Madrid B;6;0;Municipal de Ipurúa;2013142;32233;
Éibar;Real Madrid;0;2;Municipal de Ipurúa;2015131;33525;
Éibar;Real Madrid;0;4;Municipal de Ipurúa;2014121;32667;
Éibar;Real Sociedad;0;1;Municipal de Ipurúa;2007022;27031;
Éibar;Real Sociedad;1;0;Municipal de Ipurúa;2014011;32557;
Éibar;Real Sociedad;1;1;Municipal de Ipurúa;2008322;28203;
Éibar;Rec. Huelva;0;0;Municipal de Ipurúa;1998342;19801;
Éibar;Rec. Huelva;0;0;Municipal de Ipurúa;1999312;20614;
Éibar;Rec. Huelva;0;0;Municipal de Ipurúa;2013362;32475;
Éibar;Rec. Huelva;1;0;Municipal de Ipurúa;1988382;11923;
Éibar;Rec. Huelva;1;1;Municipal de Ipurúa;2001152;22122;
Éibar;Rec. Huelva;1;1;Municipal de Ipurúa;2003232;23894;
Éibar;Rec. Huelva;1;2;Municipal de Ipurúa;2004182;24681;
Éibar;Rec. Huelva;2;0;Municipal de Ipurúa;1989352;12657;
Éibar;Rec. Huelva;2;1;Municipal de Ipurúa;2000282;21423;
Éibar;Rec. Huelva;2;1;Municipal de Ipurúa;2005052;25380;
Éibar;Sabadell;0;0;Municipal de Ipurúa;1991092;13925;
Éibar;Sabadell;0;0;Municipal de Ipurúa;1992162;14759;
Éibar;Sabadell;1;0;Municipal de Ipurúa;2013262;32365;
Éibar;Sabadell;2;2;Municipal de Ipurúa;1988162;11703;
Éibar;Sabadell;3;0;Municipal de Ipurúa;1990352;13421;
Éibar;Sabadell;3;1;Municipal de Ipurúa;1989202;12507;
Éibar;Salamanca;0;0;Municipal de Ipurúa;1988342;11883;
Éibar;Salamanca;0;0;Municipal de Ipurúa;1994112;16237;
Éibar;Salamanca;0;0;Municipal de Ipurúa;1996212;18029;
Éibar;Salamanca;0;0;Municipal de Ipurúa;2003252;23916;
Éibar;Salamanca;0;1;Municipal de Ipurúa;2001352;22342;
Éibar;Salamanca;1;0;Municipal de Ipurúa;1999212;20504;
Éibar;Salamanca;1;1;Municipal de Ipurúa;2002232;23052;
Éibar;Salamanca;1;2;Municipal de Ipurúa;2008282;28159;
Éibar;Salamanca;1;3;Municipal de Ipurúa;2000412;21566;
Éibar;Salamanca;2;0;Municipal de Ipurúa;1990232;13301;
Éibar;Salamanca;2;1;Municipal de Ipurúa;2004032;24516;
Éibar;Salamanca;2;2;Municipal de Ipurúa;2007102;27119;
Éibar;Salamanca;3;2;Municipal de Ipurúa;1989132;12437;
Éibar;Sestao;0;0;Municipal de Ipurúa;1988212;11753;
Éibar;Sestao;0;1;Municipal de Ipurúa;1990022;13091;
Éibar;Sestao;0;1;Municipal de Ipurúa;1992012;14609;
Éibar;Sestao;1;0;Municipal de Ipurúa;1989282;12587;
Éibar;Sestao;1;0;Municipal de Ipurúa;1991012;13845;
Éibar;Sestao;1;0;Municipal de Ipurúa;1995042;17013;
Éibar;Sevilla B;0;1;Municipal de Ipurúa;2007062;27075;
Éibar;Sevilla B;2;2;Municipal de Ipurúa;2008382;28269;
Éibar;Sevilla;1;0;Municipal de Ipurúa;2000212;21346;
Éibar;Sevilla;1;1;Municipal de Ipurúa;1997412;19032;
Éibar;Sevilla;1;1;Municipal de Ipurúa;2015081;33475;
Éibar;Sevilla;1;3;Municipal de Ipurúa;1998322;19779;
Éibar;Sevilla;1;3;Municipal de Ipurúa;2014341;32887;
Éibar;Sporting Gijón;0;0;Municipal de Ipurúa;2000042;21159;
Éibar;Sporting Gijón;0;1;Municipal de Ipurúa;2005152;25490;
Éibar;Sporting Gijón;0;3;Municipal de Ipurúa;2007212;27240;
Éibar;Sporting Gijón;1;0;Municipal de Ipurúa;2004382;24901;
Éibar;Sporting Gijón;1;1;Municipal de Ipurúa;1999092;20372;
Éibar;Sporting Gijón;1;1;Municipal de Ipurúa;2002402;23239;
Éibar;Sporting Gijón;2;0;Municipal de Ipurúa;2001372;22364;
Éibar;Sporting Gijón;2;0;Municipal de Ipurúa;2015171;33564;
Éibar;Sporting Gijón;2;1;Municipal de Ipurúa;1998022;19449;
Éibar;Sporting Gijón;2;2;Municipal de Ipurúa;2003382;24059;
Éibar;Sporting Gijón;3;0;Municipal de Ipurúa;2013282;32387;
Éibar;Tenerife;0;0;Municipal de Ipurúa;2003162;23817;
Éibar;Tenerife;0;0;Municipal de Ipurúa;2004292;24802;
Éibar;Tenerife;0;1;Municipal de Ipurúa;1999292;20592;
Éibar;Tenerife;0;1;Municipal de Ipurúa;2005352;25710;
Éibar;Tenerife;1;1;Municipal de Ipurúa;2002272;23096;
Éibar;Tenerife;1;2;Municipal de Ipurúa;2013342;32453;
Éibar;Tenerife;2;2;Municipal de Ipurúa;1988082;11623;
Éibar;Tenerife;2;2;Municipal de Ipurúa;2000162;21291;
Éibar;Tenerife;3;2;Municipal de Ipurúa;2008022;27873;
Éibar;Tenerife;4;0;Municipal de Ipurúa;2007302;27339;
Éibar;Terrassa;1;0;Municipal de Ipurúa;2004112;24604;
Éibar;Terrassa;1;1;Municipal de Ipurúa;2002142;22953;
Éibar;Terrassa;3;1;Municipal de Ipurúa;2003092;23740;
Éibar;Toledo;1;0;Municipal de Ipurúa;1993352;15713;
Éibar;Toledo;1;0;Municipal de Ipurúa;1996302;18119;
Éibar;Toledo;1;1;Municipal de Ipurúa;1995242;17213;
Éibar;Toledo;2;1;Municipal de Ipurúa;1999112;20394;
Éibar;Toledo;2;2;Municipal de Ipurúa;1994202;16327;
Éibar;Toledo;3;0;Municipal de Ipurúa;1998422;19889;
Éibar;Toledo;3;3;Municipal de Ipurúa;1997082;18669;
Éibar;Univ.Las Palma;3;0;Municipal de Ipurúa;2000362;21511;
Éibar;Valencia;0;1;Municipal de Ipurúa;2014161;32707;
Éibar;Valencia;1;1;Municipal de Ipurúa;2015151;33545;
Éibar;Valladolid;0;1;Municipal de Ipurúa;2005372;25732;
Éibar;Valladolid;1;2;Municipal de Ipurúa;1992052;14649;
Éibar;Valladolid;2;0;Municipal de Ipurúa;2004072;24560;
Éibar;Villarreal;0;0;Municipal de Ipurúa;1993272;15633;
Éibar;Villarreal;0;0;Municipal de Ipurúa;1997282;18889;
Éibar;Villarreal;1;0;Municipal de Ipurúa;1995062;17033;
Éibar;Villarreal;1;1;Municipal de Ipurúa;2014051;32597;
Éibar;Villarreal;2;0;Municipal de Ipurúa;1996032;17849;
Éibar;Villarreal;2;1;Municipal de Ipurúa;1994042;16167;
Éibar;Villarreal;2;1;Municipal de Ipurúa;1999272;20570;
Éibar;Villarreal;4;2;Municipal de Ipurúa;1992272;14869;
Éibar;Xerez;0;0;Municipal de Ipurúa;1988242;11783;
Éibar;Xerez;0;0;Municipal de Ipurúa;2003072;23718;
Éibar;Xerez;0;0;Municipal de Ipurúa;2004332;24846;
Éibar;Xerez;0;0;Municipal de Ipurúa;2007392;27438;
Éibar;Xerez;0;1;Municipal de Ipurúa;2005112;25446;
Éibar;Xerez;1;0;Municipal de Ipurúa;2002182;22997;
Éibar;Xerez;1;1;Municipal de Ipurúa;1989262;12567;
Éibar;Xerez;1;1;Municipal de Ipurúa;1990202;13271;
Éibar;Xerez;1;1;Municipal de Ipurúa;2008182;28049;
Éibar;Xerez;2;0;Municipal de Ipurúa;2001102;22067;
Éibar;Xerez;3;0;Municipal de Ipurúa;1997152;18746;
Éibar;Zaragoza;0;0;Municipal de Ipurúa;2002112;22920;
Éibar;Zaragoza;2;3;Municipal de Ipurúa;2008342;28225;
Éibar;Zaragoza;3;2;Municipal de Ipurúa;2013122;32211;
Ejido;Alavés;0;1;;2004162;24650;
Ejido;Alavés;1;0;;2007122;27133;
Ejido;Alavés;1;3;;2003142;23785;
Ejido;Alavés;5;2;;2006172;26344;
Ejido;Albacete;0;0;;2007412;27454;
Ejido;Albacete;0;1;;2002302;23121;
Ejido;Albacete;1;0;;2006392;26586;
Ejido;Albacete;2;0;;2001332;22312;
Ejido;Albacete;2;0;;2005272;25612;
Ejido;Algeciras;0;0;;2003362;24027;
Ejido;Almería;0;1;;2005112;25437;
Ejido;Almería;1;2;;2003322;23984;
Ejido;Almería;1;2;;2006132;26300;
Ejido;Almería;2;0;;2002212;23022;
Ejido;Almería;2;0;;2004062;24542;
Ejido;At. Madrid;1;2;;2001372;22355;
Ejido;Badajoz;1;0;;2001312;22290;
Ejido;Badajoz;1;0;;2002242;23056;
Ejido;Burgos;0;1;;2001012;21962;
Ejido;Cádiz;0;0;;2004342;24848;
Ejido;Cádiz;0;1;;2006352;26542;
Ejido;Cádiz;1;0;;2003222;23876;
Ejido;Cádiz;1;0;;2007082;27091;
Ejido;Castellón;0;2;;2005332;25679;
Ejido;Castellón;0;2;;2006152;26322;
Ejido;Castellón;1;0;;2007142;27155;
Ejido;Celta;0;1;;2007042;27047;
Ejido;Celta;0;3;;2004322;24826;
Ejido;Compostela;0;2;;2002172;22978;
Ejido;Córdoba;1;0;;2007342;27375;
Ejido;Córdoba;1;1;;2001132;22092;
Ejido;Córdoba;1;1;;2003382;24049;
Ejido;Córdoba;2;0;;2004172;24663;
Ejido;Córdoba;2;1;;2002332;23154;
Ejido;Éibar;0;0;;2001032;21983;
Ejido;Éibar;0;0;;2002222;23033;
Ejido;Éibar;0;0;;2003082;23721;
Ejido;Éibar;0;1;;2005412;25768;
Ejido;Éibar;1;0;;2007362;27397;
Ejido;Éibar;4;1;;2004042;24520;
Ejido;Elche;0;0;;2001352;22334;
Ejido;Elche;1;0;;2004392;24905;
Ejido;Elche;1;2;;2003042;23678;
Ejido;Elche;2;0;;2002262;23078;
Ejido;Elche;2;0;;2007392;27432;
Ejido;Elche;2;1;;2005252;25590;
Ejido;Elche;2;1;;2006072;26236;
Ejido;Extremadura;0;0;;2001202;22171;
Ejido;Ferrol;0;0;;2004122;24606;
Ejido;Ferrol;1;1;;2002372;23199;
Ejido;Ferrol;1;3;;2007022;27024;
Ejido;Ferrol;3;0;;2001252;22225;
Ejido;Ferrol;4;2;;2005032;25348;
Ejido;Getafe;0;0;;2003342;24005;
Ejido;Getafe;1;1;;2002192;23000;
Ejido;Gimn. Tarragon;1;0;;2001182;22149;
Ejido;Gimn. Tarragon;1;0;;2004282;24783;
Ejido;Gimn. Tarragon;1;1;;2007262;27289;
Ejido;Gimn. Tarragon;2;0;;2005072;25392;
Ejido;Granada 74;0;1;;2003282;23941;
Ejido;Granada 74;1;0;;2007302;27332;
Ejido;Granada 74;2;0;;2006222;26399;
Ejido;Granada 74;2;2;;2004212;24707;
Ejido;Granada 74;2;3;;2005372;25723;
Ejido;Hércules;0;0;;2007162;27177;
Ejido;Hércules;2;0;;2006372;26564;
Ejido;Hércules;3;1;;2005152;25481;
Ejido;Jaén;1;0;;2001232;22204;
Ejido;Las Palmas;0;0;;2002102;22901;
Ejido;Las Palmas;1;0;;2003402;24071;
Ejido;Las Palmas;1;1;;2006212;26388;
Ejido;Las Palmas;3;1;;2007172;27190;
Ejido;Leganés;1;0;;2002082;22880;
Ejido;Leganés;1;1;;2001052;22005;
Ejido;Leganés;2;1;;2003262;23920;
Ejido;Levante;0;0;;2002132;22934;
Ejido;Levante;0;0;;2005222;25560;
Ejido;Levante;1;0;;2001272;22247;
Ejido;Levante;1;0;;2003202;23852;
Ejido;Lleida;2;0;;2004262;24762;
Ejido;Lleida;2;1;;2005022;25340;
Ejido;Lorca;1;1;;2006052;26215;
Ejido;Lorca;2;3;;2005212;25548;
Ejido;Málaga B;1;2;;2003122;23764;
Ejido;Málaga B;1;2;;2004142;24628;
Ejido;Málaga B;1;2;;2005092;25414;
Ejido;Málaga;2;3;;2007062;27069;
Ejido;Málaga;4;1;;2006292;26478;
Ejido;Murcia;0;0;;2001152;22113;
Ejido;Murcia;0;1;;2002352;23176;
Ejido;Murcia;0;2;;2006332;26521;
Ejido;Murcia;0;3;;2005052;25370;
Ejido;Murcia;1;1;;2004102;24585;
Ejido;Numancia;0;0;;2006192;26366;
Ejido;Numancia;0;1;;2005132;25459;
Ejido;Numancia;1;2;;2007212;27234;
Ejido;Numancia;1;3;;2003062;23700;
Ejido;Numancia;3;2;;2002042;22836;
Ejido;Numancia;3;4;;2001112;22070;
Ejido;Oviedo;1;0;;2002392;23220;
Ejido;Oviedo;3;0;;2001402;22391;
Ejido;Ponferradina;1;1;;2006272;26457;
Ejido;Pontevedra;1;0;;2004222;24718;
Ejido;Rac. Santander;1;0;;2001422;22413;
Ejido;Rayo Vallecano;1;0;;2003242;23898;
Ejido;Real Madrid B;0;0;;2006092;26258;
Ejido;Real Madrid B;0;3;;2005312;25656;
Ejido;Real Sociedad;0;1;;2007242;27267;
Ejido;Rec. Huelva;0;0;;2001292;22269;
Ejido;Rec. Huelva;0;0;;2005292;25634;
Ejido;Rec. Huelva;1;0;;2004302;24805;
Ejido;Rec. Huelva;2;0;;2003162;23807;
Ejido;Salamanca;1;0;;2006022;26179;
Ejido;Salamanca;1;1;;2002112;22912;
Ejido;Salamanca;1;1;;2004362;24870;
Ejido;Salamanca;1;1;;2007322;27353;
Ejido;Salamanca;1;3;;2003182;23829;
Ejido;Salamanca;2;5;;2001072;22027;
Ejido;Sevilla B;2;0;;2007282;27311;
Ejido;Sporting Gijón;0;0;;2003102;23742;
Ejido;Sporting Gijón;1;0;;2002282;23100;
Ejido;Sporting Gijón;1;0;;2005392;25745;
Ejido;Sporting Gijón;1;1;;2004082;24563;
Ejido;Sporting Gijón;1;1;;2007222;27244;
Ejido;Sporting Gijón;2;2;;2001092;22048;
Ejido;Sporting Gijón;4;1;;2006412;26608;
Ejido;Tenerife;0;1;;2002152;22957;
Ejido;Tenerife;1;0;;2003302;23962;
Ejido;Tenerife;1;1;;2007102;27112;
Ejido;Tenerife;2;0;;2005172;25503;
Ejido;Tenerife;2;2;;2004412;24927;
Ejido;Tenerife;4;2;;2006112;26279;
Ejido;Terrassa;0;0;;2004022;24498;
Ejido;Terrassa;1;2;;2002022;22813;
Ejido;Terrassa;2;1;;2003022;23656;
Ejido;Valladolid;0;3;;2004192;24686;
Ejido;Valladolid;1;1;;2005192;25525;
Ejido;Valladolid;2;3;;2006252;26436;
Ejido;Vecindario;1;0;;2006312;26500;
Ejido;Xerez;0;0;;2004242;24740;
Ejido;Xerez;0;0;;2007192;27212;
Ejido;Xerez;0;2;;2006032;26194;
Ejido;Xerez;1;0;;2003422;24094;
Ejido;Xerez;1;1;;2001382;22369;
Ejido;Xerez;2;0;;2002062;22858;
Ejido;Xerez;4;1;;2005352;25701;
Ejido;Zaragoza;0;0;;2002412;23242;
Elche;Alavés;0;1;Martínez Valero;1997082;18661;
Elche;Alavés;0;1;Martínez Valero;2015142;33769;
Elche;Alavés;0;2;Martínez Valero;2003382;24050;
Elche;Alavés;1;0;Martínez Valero;1979192;5291;
Elche;Alavés;1;0;Martínez Valero;1982332;7491;
Elche;Alavés;1;0;Martínez Valero;2006222;26400;
Elche;Alavés;1;0;Martínez Valero;2008312;28184;
Elche;Alavés;1;2;Martínez Valero;2004412;24928;
Elche;Alavés;1;4;Martínez Valero;1978142;4556;
Elche;Alavés;2;2;Martínez Valero;2007142;27156;
Elche;Alavés;3;0;Martínez Valero;1981342;6813;
Elche;Alavés;3;2;Martínez Valero;1980362;6148;
Elche;Albacete;0;0;Martínez Valero;2008112;27964;
Elche;Albacete;0;1;Martínez Valero;2000092;21208;
Elche;Albacete;1;0;Martínez Valero;1985262;9478;
Elche;Albacete;1;0;Martínez Valero;2001092;22049;
Elche;Albacete;1;0;Martínez Valero;2010072;29605;
Elche;Albacete;1;1;Martínez Valero;1999022;20286;
Elche;Albacete;1;1;Martínez Valero;2007222;27245;
Elche;Albacete;1;2;Martínez Valero;2002252;23066;
Elche;Albacete;1;2;Martínez Valero;2006022;26180;
Elche;Albacete;2;0;Martínez Valero;1990242;13304;
Elche;Albacete;2;1;Martínez Valero;2009292;29005;
Elche;Albacete;3;0;Martínez Valero;1997362;18970;
Elche;Albacete;4;3;Martínez Valero;2005292;25635;
Elche;Alcorcón;1;0;Martínez Valero;2010372;29936;
Elche;Alcorcón;1;0;Martínez Valero;2012142;31376;
Elche;Alcorcón;2;0;Martínez Valero;2015212;33847;
Elche;Alcorcón;6;0;Martínez Valero;2011182;30574;
Elche;Alcoyano;1;2;Martínez Valero;2011202;30595;
Elche;Algeciras;2;0;Martínez Valero;1979352;5451;
Elche;Algeciras;3;0;Martínez Valero;1983292;8138;
Elche;Algeciras;3;2;Martínez Valero;2003182;23830;
Elche;Algeciras;5;1;Martínez Valero;1978372;4787;
Elche;Alicante;0;0;Martínez Valero;2008092;27942;
Elche;Almería (A.D.);0;1;Martínez Valero;1981162;6633;
Elche;Almería (A.D.);3;0;Martínez Valero;1978082;4497;
Elche;Almería;0;0;Martínez Valero;2004082;24564;
Elche;Almería;0;0;Martínez Valero;2005132;25460;
Elche;Almería;0;2;Martínez Valero;2002372;23200;
Elche;Almería;1;0;Martínez Valero;2012182;31420;
Elche;Almería;1;0;Martínez Valero;2013221;31914;
Elche;Almería;1;0;Martínez Valero;2014261;32803;
Elche;Almería;1;2;Martínez Valero;2006392;26587;
Elche;Almería;1;3;Martínez Valero;2011062;30444;
Elche;Almería;3;3;Martínez Valero;2003142;23786;
Elche;At. Madrid B;0;0;Martínez Valero;1989162;12460;
Elche;At. Madrid B;1;1;Martínez Valero;1999352;20650;
Elche;At. Madrid B;1;3;Martínez Valero;1982292;7451;
Elche;At. Madrid B;2;1;Martínez Valero;1983342;8186;
Elche;At. Madrid B;2;2;Martínez Valero;1981322;6794;
Elche;At. Madrid B;3;0;Martínez Valero;1985012;9229;
Elche;At. Madrid B;3;1;Martínez Valero;1997062;18639;
Elche;At. Madrid B;4;0;Martínez Valero;1980032;5817;
Elche;At. Madrid;0;0;Martínez Valero;1973211;869;
Elche;At. Madrid;0;1;Martínez Valero;1976081;2811;
Elche;At. Madrid;0;2;Martínez Valero;2013151;31843;
Elche;At. Madrid;0;2;Martínez Valero;2014141;32681;
Elche;At. Madrid;1;0;Martínez Valero;1974021;1386;
Elche;At. Madrid;1;0;Martínez Valero;1984341;8531;
Elche;At. Madrid;1;3;Martínez Valero;1988081;11235;
Elche;At. Madrid;2;1;Martínez Valero;2000292;21428;
Elche;At. Madrid;3;1;Martínez Valero;1975031;2078;
Elche;At. Madrid;4;4;Martínez Valero;1977331;3720;
Elche;At. Madrid;5;1;Martínez Valero;2001342;22324;
Elche;Ath. Bilbao B;2;0;Martínez Valero;1986122;10101;
Elche;Ath. Bilbao B;2;0;Martínez Valero;1987292;11062;
Elche;Ath. Bilbao B;2;1;Martínez Valero;1985052;9268;
Elche;Ath. Bilbao B;2;1;Martínez Valero;1986432;10382;
Elche;Ath. Bilbao B;2;1;Martínez Valero;2015022;33637;
Elche;Ath. Bilbao B;3;1;Martínez Valero;1989322;12619;
Elche;Ath. Bilbao B;4;0;Martínez Valero;1983382;8227;
Elche;Ath. Bilbao B;6;0;Martínez Valero;1990192;13253;
Elche;Ath. Bilbao;0;0;Martínez Valero;1973161;824;
Elche;Ath. Bilbao;0;0;Martínez Valero;2013301;31993;
Elche;Ath. Bilbao;1;0;Martínez Valero;1974291;1628;
Elche;Ath. Bilbao;1;0;Martínez Valero;1984251;8451;
Elche;Ath. Bilbao;2;0;Martínez Valero;1988061;11216;
Elche;Ath. Bilbao;2;1;Martínez Valero;1976151;2874;
Elche;Ath. Bilbao;2;1;Martínez Valero;1977101;3516;
Elche;Ath. Bilbao;2;3;Martínez Valero;2014371;32911;
Elche;Ath. Bilbao;3;1;Martínez Valero;1975341;2356;
Elche;Avilés;2;0;Martínez Valero;1990022;13083;
Elche;Badajoz;0;0;Martínez Valero;1999242;20528;
Elche;Badajoz;0;0;Martínez Valero;2000272;21405;
Elche;Badajoz;0;1;Martínez Valero;1997242;18836;
Elche;Badajoz;0;1;Martínez Valero;2002192;23001;
Elche;Badajoz;1;0;Martínez Valero;2001072;22028;
Elche;Barakaldo;1;0;Martínez Valero;1972342;639;
Elche;Barakaldo;2;0;Martínez Valero;1978122;4536;
Elche;Barakaldo;4;1;Martínez Valero;1980162;5949;
Elche;Barcelona B;0;0;Martínez Valero;1982022;7180;
Elche;Barcelona B;1;0;Martínez Valero;1986142;10120;
Elche;Barcelona B;1;1;Martínez Valero;2012382;31640;
Elche;Barcelona B;2;0;Martínez Valero;1983142;7986;
Elche;Barcelona B;2;0;Martínez Valero;1985362;9578;
Elche;Barcelona B;2;1;Martínez Valero;2010252;29803;
Elche;Barcelona B;3;0;Martínez Valero;1987272;11042;
Elche;Barcelona B;3;0;Martínez Valero;2011162;30552;
Elche;Barcelona;0;0;Martínez Valero;1976331;3035;
Elche;Barcelona;0;0;Martínez Valero;1984031;8252;
