idPartido;EquipoLocal;EquipoVisitante;GolesLocal;GolesVisitante;Estadio;idJor
29244;Valencia;Zaragoza;1;1;Mestalla;
29245;Almería;Sporting Gijón;1;1;Juegos Mediterráneos;
29246;Espanyol;Málaga;1;0;RCDE Stadium;
29247;Getafe;Barcelona;1;3;Coliseum Alfonso Pérez;
29248;Levante;Dptivo. Coruña;1;2;Ciudad de Valencia;
29249;Osasuna;Hércules;3;0;El Sadar;
29250;Real Madrid;At. Madrid;2;0;Santiago Bernabéu;
29251;Real Sociedad;Rac. Santander;1;0;Reale Arena;
29252;Sevilla;Valencia;2;0;Ramón Sánchez-Pizjuán;
29253;Villarreal;Ath. Bilbao;4;1;El Madrigal;
29254;Zaragoza;Mallorca;3;2;La Romareda;
29255;At. Madrid;Osasuna;3;0;Wanda Metropolitano;
29256;Ath. Bilbao;Almería;1;0;San Mamés;
29257;Barcelona;Villarreal;3;1;Camp Nou;
29258;Hércules;Real Sociedad;2;1;José Rico Pérez;
29259;Mallorca;Dptivo. Coruña;0;0;Son Moix;
29260;Málaga;Levante;1;0;La Rosaleda;
29261;Rac. Santander;Espanyol;0;0;El Sardinero;
29262;Sporting Gijón;Real Madrid;0;1;El Requexón;
29263;Valencia;Getafe;2;0;Mestalla;
29264;Zaragoza;Sevilla;1;2;La Romareda;
29265;Almería;Barcelona;0;8;Juegos Mediterráneos;
29266;Dptivo. Coruña;Málaga;3;0;Abanca-Riazor;
29267;Espanyol;Hércules;3;0;RCDE Stadium;
29268;Getafe;Zaragoza;1;1;Coliseum Alfonso Pérez;
29269;Levante;Rac. Santander;3;1;Ciudad de Valencia;
29270;Osasuna;Sporting Gijón;1;0;El Sadar;
29271;Real Madrid;Ath. Bilbao;5;1;Santiago Bernabéu;
29272;Real Sociedad;At. Madrid;2;4;Reale Arena;
29273;Sevilla;Mallorca;1;2;Ramón Sánchez-Pizjuán;
29274;Villarreal;Valencia;1;1;El Madrigal;
29275;At. Madrid;Espanyol;2;3;Wanda Metropolitano;
29276;Ath. Bilbao;Osasuna;1;0;San Mamés;
29277;Barcelona;Real Madrid;5;0;Camp Nou;
29278;Hércules;Levante;3;1;José Rico Pérez;
29279;Mallorca;Málaga;2;0;Son Moix;
29280;Rac. Santander;Dptivo. Coruña;1;0;El Sardinero;
29281;Sevilla;Getafe;1;3;Ramón Sánchez-Pizjuán;
29282;Sporting Gijón;Real Sociedad;1;3;El Requexón;
29283;Valencia;Almería;2;1;Mestalla;
29284;Zaragoza;Villarreal;0;3;La Romareda;
29285;Almería;Zaragoza;1;1;Juegos Mediterráneos;
29286;Dptivo. Coruña;Hércules;1;0;Abanca-Riazor;
29287;Espanyol;Sporting Gijón;1;0;RCDE Stadium;
29288;Getafe;Mallorca;3;0;Coliseum Alfonso Pérez;
29289;Levante;At. Madrid;2;0;Ciudad de Valencia;
29290;Málaga;Rac. Santander;4;1;La Rosaleda;
29291;Osasuna;Barcelona;0;3;El Sadar;
29292;Real Madrid;Valencia;2;0;Santiago Bernabéu;
29293;Real Sociedad;Ath. Bilbao;2;0;Reale Arena;
29294;Villarreal;Sevilla;1;0;El Madrigal;
29295;At. Madrid;Dptivo. Coruña;2;0;Wanda Metropolitano;
29296;Ath. Bilbao;Espanyol;2;1;San Mamés;
29297;Barcelona;Real Sociedad;5;0;Camp Nou;
29298;Getafe;Villarreal;1;0;Coliseum Alfonso Pérez;
29299;Hércules;Málaga;4;1;José Rico Pérez;
29300;Mallorca;Rac. Santander;0;1;Son Moix;
29301;Sevilla;Almería;1;3;Ramón Sánchez-Pizjuán;
29302;Sporting Gijón;Levante;1;1;El Requexón;
29303;Valencia;Osasuna;3;3;Mestalla;
29304;Zaragoza;Real Madrid;1;3;La Romareda;
29305;Almería;Getafe;2;3;Juegos Mediterráneos;
29306;Dptivo. Coruña;Sporting Gijón;1;1;Abanca-Riazor;
29307;Espanyol;Barcelona;1;5;RCDE Stadium;
29308;Levante;Ath. Bilbao;1;2;Ciudad de Valencia;
29309;Málaga;At. Madrid;0;3;La Rosaleda;
29310;Osasuna;Zaragoza;0;0;El Sadar;
29311;Rac. Santander;Hércules;0;0;El Sardinero;
29312;Real Madrid;Sevilla;1;0;Santiago Bernabéu;
29313;Real Sociedad;Valencia;1;2;Reale Arena;
29314;Villarreal;Mallorca;3;1;El Madrigal;
29315;At. Madrid;Rac. Santander;0;0;Wanda Metropolitano;
29316;Ath. Bilbao;Dptivo. Coruña;1;2;San Mamés;
29317;Barcelona;Levante;2;1;Camp Nou;
29318;Getafe;Real Madrid;2;3;Coliseum Alfonso Pérez;
29319;Mallorca;Hércules;3;0;Son Moix;
29320;Sevilla;Osasuna;1;0;Ramón Sánchez-Pizjuán;
29321;Sporting Gijón;Málaga;1;2;El Requexón;
29322;Valencia;Espanyol;2;1;Mestalla;
29323;Villarreal;Almería;2;0;El Madrigal;
29324;Zaragoza;Real Sociedad;2;1;La Romareda;
29325;Dptivo. Coruña;Barcelona;0;4;Abanca-Riazor;
29326;Espanyol;Zaragoza;4;0;RCDE Stadium;
29327;Hércules;At. Madrid;4;1;José Rico Pérez;
29328;Levante;Valencia;0;1;Ciudad de Valencia;
29329;Mallorca;Almería;4;1;Son Moix;
29330;Málaga;Ath. Bilbao;1;1;La Rosaleda;
29331;Osasuna;Getafe;0;0;El Sadar;
29332;Rac. Santander;Sporting Gijón;1;1;El Sardinero;
29333;Real Madrid;Villarreal;4;2;Santiago Bernabéu;
29334;Real Sociedad;Sevilla;2;3;Reale Arena;
29335;Almería;Real Madrid;1;1;Juegos Mediterráneos;
29336;At. Madrid;Mallorca;3;0;Wanda Metropolitano;
29337;Ath. Bilbao;Rac. Santander;2;1;San Mamés;
29338;Barcelona;Málaga;4;1;Camp Nou;
29339;Getafe;Real Sociedad;0;4;Coliseum Alfonso Pérez;
29340;Sevilla;Espanyol;1;2;Ramón Sánchez-Pizjuán;
29341;Sporting Gijón;Hércules;2;0;El Requexón;
29342;Valencia;Dptivo. Coruña;2;0;Mestalla;
29343;Villarreal;Osasuna;4;2;El Madrigal;
29344;Zaragoza;Levante;1;0;La Romareda;
29345;Almería;Osasuna;3;2;Juegos Mediterráneos;
29346;Ath. Bilbao;Hércules;3;0;San Mamés;
29347;Barcelona;Rac. Santander;3;0;Camp Nou;
29348;Getafe;Espanyol;1;3;Coliseum Alfonso Pérez;
29349;Real Madrid;Mallorca;1;0;Santiago Bernabéu;
29350;Sevilla;Levante;4;1;Ramón Sánchez-Pizjuán;
29351;Sporting Gijón;At. Madrid;1;0;El Requexón;
29352;Valencia;Málaga;4;3;Mestalla;
29353;Villarreal;Real Sociedad;2;1;El Madrigal;
29354;Zaragoza;Dptivo. Coruña;1;0;La Romareda;
29355;At. Madrid;Ath. Bilbao;0;2;Wanda Metropolitano;
29356;Dptivo. Coruña;Sevilla;3;3;Abanca-Riazor;
29357;Espanyol;Villarreal;0;1;RCDE Stadium;
29358;Hércules;Barcelona;0;3;José Rico Pérez;
29359;Levante;Getafe;2;0;Ciudad de Valencia;
29360;Mallorca;Sporting Gijón;0;4;Son Moix;
29361;Málaga;Zaragoza;1;2;La Rosaleda;
29362;Osasuna;Real Madrid;1;0;El Sadar;
29363;Rac. Santander;Valencia;1;1;El Sardinero;
29364;Real Sociedad;Almería;2;0;Reale Arena;
29365;Almería;Espanyol;3;2;Juegos Mediterráneos;
29366;Ath. Bilbao;Sporting Gijón;3;0;San Mamés;
29367;Barcelona;At. Madrid;3;0;Camp Nou;
29368;Getafe;Dptivo. Coruña;4;1;Coliseum Alfonso Pérez;
29369;Osasuna;Mallorca;1;1;El Sadar;
29370;Real Madrid;Real Sociedad;4;1;Santiago Bernabéu;
29371;Sevilla;Málaga;0;0;Ramón Sánchez-Pizjuán;
29372;Valencia;Hércules;2;0;Mestalla;
29373;Villarreal;Levante;0;1;El Madrigal;
29374;Zaragoza;Rac. Santander;1;1;La Romareda;
29375;At. Madrid;Valencia;1;2;Wanda Metropolitano;
29376;Dptivo. Coruña;Villarreal;1;0;Abanca-Riazor;
29377;Espanyol;Real Madrid;0;1;RCDE Stadium;
29378;Hércules;Zaragoza;2;1;José Rico Pérez;
29379;Levante;Almería;1;0;Ciudad de Valencia;
29380;Mallorca;Ath. Bilbao;1;0;Son Moix;
29381;Málaga;Getafe;2;2;La Rosaleda;
29382;Rac. Santander;Sevilla;3;2;El Sardinero;
29383;Real Sociedad;Osasuna;1;0;Reale Arena;
29384;Sporting Gijón;Barcelona;1;1;El Requexón;
29385;Almería;Dptivo. Coruña;1;1;Juegos Mediterráneos;
29386;Barcelona;Ath. Bilbao;2;1;Camp Nou;
29387;Getafe;Rac. Santander;0;1;Coliseum Alfonso Pérez;
29388;Osasuna;Espanyol;4;0;El Sadar;
29389;Real Madrid;Levante;2;0;Santiago Bernabéu;
29390;Real Sociedad;Mallorca;1;0;Reale Arena;
29391;Sevilla;Hércules;1;0;Ramón Sánchez-Pizjuán;
29392;Valencia;Sporting Gijón;0;0;Mestalla;
29393;Villarreal;Málaga;1;1;El Madrigal;
29394;Zaragoza;At. Madrid;0;1;La Romareda;
29395;At. Madrid;Sevilla;2;2;Wanda Metropolitano;
29396;Ath. Bilbao;Valencia;1;2;San Mamés;
29397;Dptivo. Coruña;Real Madrid;0;0;Abanca-Riazor;
29398;Espanyol;Real Sociedad;4;1;RCDE Stadium;
29399;Hércules;Getafe;0;0;José Rico Pérez;
29400;Levante;Osasuna;2;1;Ciudad de Valencia;
29401;Mallorca;Barcelona;0;3;Son Moix;
29402;Málaga;Almería;3;1;La Rosaleda;
29403;Rac. Santander;Villarreal;2;2;El Sardinero;
29404;Sporting Gijón;Zaragoza;0;0;El Requexón;
29405;Almería;Rac. Santander;1;1;Juegos Mediterráneos;
29406;Espanyol;Mallorca;1;2;RCDE Stadium;
29407;Getafe;At. Madrid;1;1;Coliseum Alfonso Pérez;
29408;Osasuna;Dptivo. Coruña;0;0;El Sadar;
29409;Real Madrid;Málaga;7;0;Santiago Bernabéu;
29410;Real Sociedad;Levante;1;1;Reale Arena;
29411;Sevilla;Sporting Gijón;3;0;Ramón Sánchez-Pizjuán;
29412;Valencia;Barcelona;0;1;Mestalla;
29413;Villarreal;Hércules;1;0;El Madrigal;
29414;Zaragoza;Ath. Bilbao;2;1;La Romareda;
29415;At. Madrid;Villarreal;3;1;Wanda Metropolitano;
29416;Ath. Bilbao;Sevilla;2;0;San Mamés;
29417;Barcelona;Zaragoza;1;0;Camp Nou;
29418;Dptivo. Coruña;Real Sociedad;2;1;Abanca-Riazor;
29419;Hércules;Almería;1;2;José Rico Pérez;
29420;Levante;Espanyol;1;0;Ciudad de Valencia;
29421;Mallorca;Valencia;1;2;Son Moix;
29422;Málaga;Osasuna;0;1;La Rosaleda;
29423;Rac. Santander;Real Madrid;1;3;El Sardinero;
29424;Sporting Gijón;Getafe;2;0;El Requexón;
29425;Almería;At. Madrid;2;2;Juegos Mediterráneos;
29426;Espanyol;Dptivo. Coruña;2;0;RCDE Stadium;
29427;Getafe;Ath. Bilbao;2;2;Coliseum Alfonso Pérez;
29428;Levante;Mallorca;1;1;Ciudad de Valencia;
29429;Osasuna;Rac. Santander;3;1;El Sadar;
29430;Real Madrid;Hércules;2;0;Santiago Bernabéu;
29431;Real Sociedad;Málaga;0;2;Reale Arena;
29432;Sevilla;Barcelona;1;1;Ramón Sánchez-Pizjuán;
29433;Villarreal;Sporting Gijón;1;1;El Madrigal;
29434;Zaragoza;Valencia;4;0;La Romareda;
29435;At. Madrid;Real Madrid;1;2;Wanda Metropolitano;
29436;Ath. Bilbao;Villarreal;0;1;San Mamés;
29437;Barcelona;Getafe;2;1;Camp Nou;
29438;Dptivo. Coruña;Levante;0;1;Abanca-Riazor;
29439;Hércules;Osasuna;0;4;José Rico Pérez;
29440;Mallorca;Zaragoza;1;0;Son Moix;
29441;Málaga;Espanyol;2;0;La Rosaleda;
29442;Rac. Santander;Real Sociedad;2;1;El Sardinero;
29443;Sporting Gijón;Almería;1;0;El Requexón;
29444;Valencia;Sevilla;0;1;Mestalla;
29445;Almería;Ath. Bilbao;1;3;Juegos Mediterráneos;
29446;Dptivo. Coruña;Mallorca;2;1;Abanca-Riazor;
29447;Espanyol;Rac. Santander;1;2;RCDE Stadium;
29448;Getafe;Valencia;2;4;Coliseum Alfonso Pérez;
29449;Levante;Málaga;3;1;Ciudad de Valencia;
29450;Osasuna;At. Madrid;2;3;El Sadar;
29451;Real Madrid;Sporting Gijón;0;1;Santiago Bernabéu;
29452;Real Sociedad;Hércules;1;3;Reale Arena;
29453;Sevilla;Zaragoza;3;1;Ramón Sánchez-Pizjuán;
29454;Villarreal;Barcelona;0;1;El Madrigal;
29455;At. Madrid;Real Sociedad;3;0;Wanda Metropolitano;
29456;Ath. Bilbao;Real Madrid;0;3;San Mamés;
29457;Barcelona;Almería;3;1;Camp Nou;
29458;Hércules;Espanyol;0;0;José Rico Pérez;
29459;Mallorca;Sevilla;2;2;Son Moix;
29460;Málaga;Dptivo. Coruña;0;0;La Rosaleda;
29461;Rac. Santander;Levante;1;1;El Sardinero;
29462;Sporting Gijón;Osasuna;1;0;El Requexón;
29463;Valencia;Villarreal;5;0;Mestalla;
29464;Zaragoza;Getafe;2;1;La Romareda;
29465;Almería;Valencia;0;3;Juegos Mediterráneos;
29466;Dptivo. Coruña;Rac. Santander;2;0;Abanca-Riazor;
29467;Espanyol;At. Madrid;2;2;RCDE Stadium;
29468;Getafe;Sevilla;1;0;Coliseum Alfonso Pérez;
29469;Levante;Hércules;2;1;Ciudad de Valencia;
29470;Málaga;Mallorca;3;0;La Rosaleda;
29471;Osasuna;Ath. Bilbao;1;2;El Sadar;
29472;Real Madrid;Barcelona;1;1;Santiago Bernabéu;
29473;Real Sociedad;Sporting Gijón;2;1;Reale Arena;
29474;Villarreal;Zaragoza;1;0;El Madrigal;
29475;At. Madrid;Levante;4;1;Wanda Metropolitano;
29476;Ath. Bilbao;Real Sociedad;2;1;San Mamés;
29477;Barcelona;Osasuna;2;0;Camp Nou;
29478;Hércules;Dptivo. Coruña;1;0;José Rico Pérez;
29479;Mallorca;Getafe;2;0;Son Moix;
29480;Rac. Santander;Málaga;1;2;El Sardinero;
29481;Sevilla;Villarreal;3;2;Ramón Sánchez-Pizjuán;
29482;Sporting Gijón;Espanyol;1;0;El Requexón;
29483;Valencia;Real Madrid;3;6;Mestalla;
29484;Zaragoza;Almería;1;0;La Romareda;
29485;Almería;Sevilla;0;1;Juegos Mediterráneos;
29486;Dptivo. Coruña;At. Madrid;0;1;Abanca-Riazor;
29487;Espanyol;Ath. Bilbao;2;1;RCDE Stadium;
29488;Levante;Sporting Gijón;0;0;Ciudad de Valencia;
29489;Málaga;Hércules;3;1;La Rosaleda;
29490;Osasuna;Valencia;1;0;El Sadar;
29491;Rac. Santander;Mallorca;2;0;El Sardinero;
29492;Real Madrid;Zaragoza;2;3;Santiago Bernabéu;
29493;Real Sociedad;Barcelona;2;1;Reale Arena;
29494;Villarreal;Getafe;2;1;El Madrigal;
29495;At. Madrid;Málaga;0;3;Wanda Metropolitano;
29496;Ath. Bilbao;Levante;3;2;San Mamés;
29497;Barcelona;Espanyol;2;0;Camp Nou;
29498;Getafe;Almería;2;0;Coliseum Alfonso Pérez;
29499;Hércules;Rac. Santander;2;3;José Rico Pérez;
29500;Mallorca;Villarreal;0;0;Son Moix;
29501;Sevilla;Real Madrid;2;6;Ramón Sánchez-Pizjuán;
29502;Sporting Gijón;Dptivo. Coruña;2;2;El Requexón;
29503;Valencia;Real Sociedad;3;0;Mestalla;
29504;Zaragoza;Osasuna;1;3;La Romareda;
29505;Almería;Villarreal;0;0;Juegos Mediterráneos;
29506;Dptivo. Coruña;Ath. Bilbao;2;1;Abanca-Riazor;
29507;Espanyol;Valencia;2;2;RCDE Stadium;
29508;Hércules;Mallorca;2;2;José Rico Pérez;
29509;Levante;Barcelona;1;1;Ciudad de Valencia;
29510;Málaga;Sporting Gijón;2;0;La Rosaleda;
29511;Osasuna;Sevilla;3;2;El Sadar;
29512;Rac. Santander;At. Madrid;2;1;El Sardinero;
29513;Real Madrid;Getafe;4;0;Santiago Bernabéu;
29514;Real Sociedad;Zaragoza;2;1;Reale Arena;
29515;Almería;Mallorca;3;1;Juegos Mediterráneos;
29516;At. Madrid;Hércules;2;1;Wanda Metropolitano;
29517;Ath. Bilbao;Málaga;1;1;San Mamés;
29518;Barcelona;Dptivo. Coruña;0;0;Camp Nou;
29519;Getafe;Osasuna;2;0;Coliseum Alfonso Pérez;
29520;Sevilla;Real Sociedad;3;1;Ramón Sánchez-Pizjuán;
29521;Sporting Gijón;Rac. Santander;2;1;El Requexón;
29522;Valencia;Levante;0;0;Mestalla;
29523;Villarreal;Real Madrid;1;3;El Madrigal;
29524;Zaragoza;Espanyol;1;0;La Romareda;
29525;Dptivo. Coruña;Valencia;0;2;Abanca-Riazor;
29526;Espanyol;Sevilla;2;3;RCDE Stadium;
29527;Hércules;Sporting Gijón;0;0;José Rico Pérez;
29528;Levante;Zaragoza;1;2;Ciudad de Valencia;
29529;Mallorca;At. Madrid;3;4;Son Moix;
29530;Málaga;Barcelona;1;3;La Rosaleda;
29531;Osasuna;Villarreal;1;0;El Sadar;
29532;Rac. Santander;Ath. Bilbao;1;2;El Sardinero;
29533;Real Madrid;Almería;8;1;Santiago Bernabéu;
29534;Real Sociedad;Getafe;1;1;Reale Arena;
29535;Albacete;Alcorcón;1;1;Carlos Belmonte;
29536;Betis;Granada;4;1;Benito Villamarín;
29537;Celta;Barcelona B;1;2;Balaídos;
29538;Elche;Rec. Huelva;1;0;Martínez Valero;
29539;Girona;Tenerife;4;2;Municipal de Montilivi;
29540;Las Palmas;Gimn. Tarragon;3;2;Gran Canaria;
29541;Ponferradina;Huesca;0;0;El Toralín;
29542;Rayo Vallecano;Numancia;3;2;Campo de Fútbol de Vallecas;
29543;Salamanca;Córdoba;1;1;Pistas del Helmántico;
29544;Valladolid;Villarreal B;3;0;José Zorrilla;
29545;Xerez;Cartagena;1;4;Municipal de Chapín;
29546;Alcorcón;Ponferradina;2;0;Santo Domingo;
29547;Barcelona B;Xerez;2;1;;
29548;Cartagena;Elche;0;1;Cartagonova;
29549;Córdoba;Rayo Vallecano;2;3;Nuevo Arcángel;
29550;Gimn. Tarragon;Girona;2;0;Nou Estadi;
29551;Granada;Valladolid;0;1;Miguel Prieto;
29552;Huesca;Las Palmas;0;0;El Alcoraz;
29553;Numancia;Celta;1;3;Nuevo Los Pajaritos;
29554;Rec. Huelva;Betis;1;3;Nuevo Colombino;
29555;Tenerife;Salamanca;1;2;Heliodoro Rodríguez López;
29556;Villarreal B;Albacete;1;0;;
29557;Albacete;Granada;2;1;Carlos Belmonte;
29558;Cartagena;Barcelona B;5;1;Cartagonova;
29559;Celta;Córdoba;3;2;Balaídos;
29560;Elche;Betis;0;2;Martínez Valero;
29561;Girona;Huesca;3;1;Municipal de Montilivi;
29562;Las Palmas;Alcorcón;4;1;Gran Canaria;
29563;Ponferradina;Villarreal B;1;5;El Toralín;
29564;Rayo Vallecano;Tenerife;1;0;Campo de Fútbol de Vallecas;
29565;Salamanca;Gimn. Tarragon;1;0;Pistas del Helmántico;
29566;Valladolid;Rec. Huelva;4;0;José Zorrilla;
29567;Xerez;Numancia;1;0;Municipal de Chapín;
29568;Alcorcón;Girona;3;1;Santo Domingo;
29569;Barcelona B;Elche;2;0;;
29570;Betis;Valladolid;2;1;Benito Villamarín;
29571;Córdoba;Xerez;0;2;Nuevo Arcángel;
29572;Gimn. Tarragon;Rayo Vallecano;0;1;Nou Estadi;
29573;Granada;Ponferradina;2;0;Miguel Prieto;
29574;Huesca;Salamanca;0;1;El Alcoraz;
29575;Numancia;Cartagena;2;0;Nuevo Los Pajaritos;
29576;Rec. Huelva;Albacete;0;0;Nuevo Colombino;
29577;Tenerife;Celta;0;2;Heliodoro Rodríguez López;
29578;Villarreal B;Las Palmas;0;3;;
29579;Albacete;Betis;2;1;Carlos Belmonte;
29580;Barcelona B;Numancia;1;0;;
29581;Cartagena;Córdoba;1;2;Cartagonova;
29582;Celta;Gimn. Tarragon;1;0;Balaídos;
29583;Elche;Valladolid;2;2;Martínez Valero;
29584;Girona;Villarreal B;2;3;Municipal de Montilivi;
29585;Las Palmas;Granada;1;1;Gran Canaria;
29586;Ponferradina;Rec. Huelva;1;1;El Toralín;
29587;Rayo Vallecano;Huesca;4;0;Campo de Fútbol de Vallecas;
29588;Salamanca;Alcorcón;1;1;Pistas del Helmántico;
29589;Xerez;Tenerife;2;0;Municipal de Chapín;
29590;Alcorcón;Rayo Vallecano;2;0;Santo Domingo;
29591;Betis;Ponferradina;3;0;Benito Villamarín;
29592;Córdoba;Barcelona B;2;0;Nuevo Arcángel;
29593;Gimn. Tarragon;Xerez;0;2;Nou Estadi;
29594;Granada;Girona;2;1;Miguel Prieto;
29595;Huesca;Celta;1;2;El Alcoraz;
29596;Numancia;Elche;2;0;Nuevo Los Pajaritos;
29597;Rec. Huelva;Las Palmas;1;1;Nuevo Colombino;
29598;Tenerife;Cartagena;1;1;Heliodoro Rodríguez López;
29599;Valladolid;Albacete;1;1;José Zorrilla;
29600;Villarreal B;Salamanca;0;1;;
29601;Barcelona B;Tenerife;3;1;;
29602;Cartagena;Gimn. Tarragon;2;2;Cartagonova;
29603;Celta;Alcorcón;3;0;Balaídos;
29604;Elche;Albacete;1;0;Martínez Valero;
29605;Girona;Rec. Huelva;0;0;Municipal de Montilivi;
29606;Las Palmas;Betis;2;2;Gran Canaria;
29607;Numancia;Córdoba;1;1;Nuevo Los Pajaritos;
29608;Ponferradina;Valladolid;1;1;El Toralín;
29609;Rayo Vallecano;Villarreal B;3;0;Campo de Fútbol de Vallecas;
29610;Salamanca;Granada;1;2;Pistas del Helmántico;
29611;Xerez;Huesca;1;3;Municipal de Chapín;
29612;Albacete;Ponferradina;0;1;Carlos Belmonte;
29613;Alcorcón;Xerez;3;1;Santo Domingo;
29614;Betis;Girona;2;1;Benito Villamarín;
29615;Córdoba;Elche;0;0;Nuevo Arcángel;
29616;Gimn. Tarragon;Barcelona B;1;1;Nou Estadi;
29617;Granada;Rayo Vallecano;1;1;Miguel Prieto;
29618;Huesca;Cartagena;0;0;El Alcoraz;
29619;Rec. Huelva;Salamanca;0;2;Nuevo Colombino;
29620;Tenerife;Numancia;1;1;Heliodoro Rodríguez López;
29621;Valladolid;Las Palmas;3;0;José Zorrilla;
29622;Villarreal B;Celta;2;2;;
29623;Barcelona B;Huesca;0;1;;
29624;Cartagena;Alcorcón;1;0;Cartagonova;
29625;Celta;Granada;1;1;Balaídos;
29626;Córdoba;Tenerife;2;2;Nuevo Arcángel;
29627;Elche;Ponferradina;2;0;Martínez Valero;
29628;Girona;Valladolid;2;0;Municipal de Montilivi;
29629;Las Palmas;Albacete;2;1;Gran Canaria;
29630;Numancia;Gimn. Tarragon;1;0;Nuevo Los Pajaritos;
29631;Rayo Vallecano;Rec. Huelva;0;0;Campo de Fútbol de Vallecas;
29632;Salamanca;Betis;0;3;Pistas del Helmántico;
29633;Xerez;Villarreal B;3;1;Municipal de Chapín;
29634;Albacete;Girona;1;1;Carlos Belmonte;
29635;Alcorcón;Barcelona B;1;3;Santo Domingo;
29636;Betis;Rayo Vallecano;4;0;Benito Villamarín;
29637;Gimn. Tarragon;Córdoba;1;1;Nou Estadi;
29638;Granada;Xerez;5;0;Miguel Prieto;
29639;Huesca;Numancia;0;0;El Alcoraz;
29640;Ponferradina;Las Palmas;3;2;El Toralín;
29641;Rec. Huelva;Celta;1;1;Nuevo Colombino;
29642;Tenerife;Elche;1;0;Heliodoro Rodríguez López;
29643;Valladolid;Salamanca;1;0;José Zorrilla;
29644;Villarreal B;Cartagena;2;0;;
29645;Barcelona B;Villarreal B;4;1;;
29646;Cartagena;Granada;2;1;Cartagonova;
29647;Celta;Betis;1;1;Balaídos;
29648;Córdoba;Huesca;2;0;Nuevo Arcángel;
29649;Elche;Las Palmas;2;2;Martínez Valero;
29650;Girona;Ponferradina;3;0;Municipal de Montilivi;
29651;Numancia;Alcorcón;2;1;Nuevo Los Pajaritos;
29652;Rayo Vallecano;Valladolid;3;0;Campo de Fútbol de Vallecas;
29653;Salamanca;Albacete;1;0;Pistas del Helmántico;
29654;Tenerife;Gimn. Tarragon;0;2;Heliodoro Rodríguez López;
29655;Xerez;Rec. Huelva;1;1;Municipal de Chapín;
29656;Albacete;Rayo Vallecano;1;1;Carlos Belmonte;
29657;Alcorcón;Córdoba;2;1;Santo Domingo;
29658;Betis;Xerez;3;1;Benito Villamarín;
29659;Gimn. Tarragon;Elche;0;0;Nou Estadi;
29660;Granada;Barcelona B;4;1;Miguel Prieto;
29661;Huesca;Tenerife;0;0;El Alcoraz;
29662;Las Palmas;Girona;1;1;Gran Canaria;
29663;Ponferradina;Salamanca;3;2;El Toralín;
29664;Rec. Huelva;Cartagena;3;0;Nuevo Colombino;
29665;Valladolid;Celta;3;2;José Zorrilla;
29666;Villarreal B;Numancia;1;0;;
29667;Barcelona B;Rec. Huelva;1;1;;
29668;Cartagena;Betis;2;1;Cartagonova;
29669;Celta;Albacete;3;1;Balaídos;
29670;Córdoba;Villarreal B;0;0;Nuevo Arcángel;
29671;Elche;Girona;0;0;Martínez Valero;
29672;Gimn. Tarragon;Huesca;0;0;Nou Estadi;
29673;Numancia;Granada;3;2;Nuevo Los Pajaritos;
29674;Rayo Vallecano;Ponferradina;3;1;Campo de Fútbol de Vallecas;
29675;Salamanca;Las Palmas;4;2;Pistas del Helmántico;
29676;Tenerife;Alcorcón;1;0;Heliodoro Rodríguez López;
29677;Xerez;Valladolid;4;0;Municipal de Chapín;
29678;Albacete;Xerez;1;1;Carlos Belmonte;
29679;Alcorcón;Gimn. Tarragon;1;1;Santo Domingo;
29680;Betis;Barcelona B;2;2;Benito Villamarín;
29681;Girona;Salamanca;1;1;Municipal de Montilivi;
29682;Granada;Córdoba;1;1;Miguel Prieto;
29683;Huesca;Elche;2;2;El Alcoraz;
29684;Las Palmas;Rayo Vallecano;2;1;Gran Canaria;
29685;Ponferradina;Celta;0;0;El Toralín;
29686;Rec. Huelva;Numancia;1;0;Nuevo Colombino;
29687;Valladolid;Cartagena;0;1;José Zorrilla;
29688;Villarreal B;Tenerife;0;2;;
29689;Barcelona B;Valladolid;0;0;;
29690;Cartagena;Albacete;1;1;Cartagonova;
29691;Celta;Las Palmas;2;0;Balaídos;
29692;Córdoba;Rec. Huelva;3;3;Nuevo Arcángel;
29693;Elche;Salamanca;3;1;Martínez Valero;
29694;Gimn. Tarragon;Villarreal B;1;2;Nou Estadi;
29695;Huesca;Alcorcón;3;1;El Alcoraz;
29696;Numancia;Betis;1;2;Nuevo Los Pajaritos;
29697;Rayo Vallecano;Girona;2;0;Campo de Fútbol de Vallecas;
29698;Tenerife;Granada;2;2;Heliodoro Rodríguez López;
29699;Xerez;Ponferradina;0;0;Municipal de Chapín;
29700;Albacete;Barcelona B;2;2;Carlos Belmonte;
29701;Alcorcón;Elche;0;1;Santo Domingo;
29702;Betis;Córdoba;3;1;Benito Villamarín;
29703;Girona;Celta;1;1;Municipal de Montilivi;
29704;Granada;Gimn. Tarragon;6;1;Miguel Prieto;
